,file_path,gender_category,emotion_label
7290,./Crema/1022_TIE_HAP_XX.wav,male,happy
7291,./Crema/1037_TIE_HAP_XX.wav,female,happy
7292,./Crema/1051_IEO_DIS_LO.wav,male,disgust
7293,./Crema/1044_IEO_DIS_LO.wav,male,disgust
7294,./Crema/1077_ITH_ANG_XX.wav,male,angry
7295,./Crema/1062_ITH_ANG_XX.wav,male,angry
7296,./Crema/1086_WSI_FEA_XX.wav,male,fear
7297,./Crema/1058_DFA_HAP_XX.wav,female,happy
7298,./Crema/1069_ITH_DIS_XX.wav,male,disgust
7299,./Crema/1079_DFA_FEA_XX.wav,female,fear
7300,./Crema/1053_IWW_DIS_XX.wav,female,disgust
7301,./Crema/1046_IWW_DIS_XX.wav,female,disgust
7302,./Crema/1009_IEO_HAP_LO.wav,male,happy
7303,./Crema/1028_IEO_FEA_LO.wav,female,fear
7304,./Crema/1058_WSI_HAP_XX.wav,female,happy
7305,./Crema/1079_WSI_FEA_XX.wav,female,fear
7306,./Crema/1088_ITH_ANG_XX.wav,male,angry
7307,./Crema/1064_MTI_DIS_XX.wav,male,disgust
7308,./Crema/1071_MTI_DIS_XX.wav,male,disgust
7309,./Crema/1078_IEO_ANG_HI.wav,female,angry
7310,./Crema/1028_IWL_ANG_XX.wav,female,angry
7311,./Crema/1069_IEO_ANG_MD.wav,male,angry
7312,./Crema/1054_ITS_HAP_XX.wav,female,happy
7313,./Crema/1041_ITS_HAP_XX.wav,male,happy
7314,./Crema/1075_ITS_FEA_XX.wav,female,fear
7315,./Crema/1060_ITS_FEA_XX.wav,female,fear
7316,./Crema/1072_ITS_SAD_XX.wav,female,sad
7317,./Crema/1067_ITS_SAD_XX.wav,male,sad
7318,./Crema/1043_IOM_DIS_XX.wav,female,disgust
7319,./Crema/1056_IOM_DIS_XX.wav,female,disgust
7320,./Crema/1012_ITS_ANG_XX.wav,female,angry
7321,./Crema/1007_ITS_ANG_XX.wav,female,angry
7322,./Crema/1088_IEO_DIS_MD.wav,male,disgust
7323,./Crema/1028_TSI_FEA_XX.wav,female,fear
7324,./Crema/1018_IEO_SAD_HI.wav,female,sad
7325,./Crema/1009_TSI_HAP_XX.wav,male,happy
7326,./Crema/1019_TAI_FEA_XX.wav,male,fear
7327,./Crema/1048_IWL_SAD_XX.wav,male,sad
7328,./Crema/1009_IEO_SAD_MD.wav,male,sad
7329,./Crema/1085_MTI_ANG_XX.wav,male,angry
7330,./Crema/1090_MTI_ANG_XX.wav,male,angry
7331,./Crema/1038_TAI_HAP_XX.wav,male,happy
7332,./Crema/1068_ITS_DIS_XX.wav,male,disgust
7333,./Crema/1039_IOM_ANG_XX.wav,male,angry
7334,./Crema/1079_MTI_FEA_XX.wav,female,fear
7335,./Crema/1058_MTI_HAP_XX.wav,female,happy
7336,./Crema/1052_IWL_DIS_XX.wav,female,disgust
7337,./Crema/1087_TSI_HAP_XX.wav,male,happy
7338,./Crema/1083_IEO_SAD_HI.wav,male,sad
7339,./Crema/1047_IWL_DIS_XX.wav,female,disgust
7340,./Crema/1006_IEO_DIS_MD.wav,female,disgust
7341,./Crema/1013_IEO_DIS_MD.wav,female,disgust
7342,./Crema/1087_IEO_SAD_MD.wav,male,sad
7343,./Crema/1082_TAI_FEA_XX.wav,female,fear
7344,./Crema/1017_IEO_DIS_HI.wav,male,disgust
7345,./Crema/1002_IEO_DIS_HI.wav,female,disgust
7346,./Crema/1004_TAI_DIS_XX.wav,female,disgust
7347,./Crema/1091_IEO_FEA_HI.wav,female,fear
7348,./Crema/1011_TAI_DIS_XX.wav,male,disgust
7349,./Crema/1084_IEO_FEA_HI.wav,female,fear
7350,./Crema/1059_IOM_SAD_XX.wav,male,sad
7351,./Crema/1089_ITS_ANG_XX.wav,female,angry
7352,./Crema/1080_IEO_FEA_MD.wav,male,fear
7353,./Crema/1035_TSI_DIS_XX.wav,male,disgust
7354,./Crema/1020_TSI_DIS_XX.wav,female,disgust
7355,./Crema/1085_TAI_SAD_XX.wav,male,sad
7356,./Crema/1090_TAI_SAD_XX.wav,male,sad
7357,./Crema/1015_TIE_ANG_XX.wav,male,angry
7358,./Crema/1074_ITH_FEA_XX.wav,female,fear
7359,./Crema/1061_ITH_FEA_XX.wav,female,fear
7360,./Crema/1064_DFA_DIS_XX.wav,male,disgust
7361,./Crema/1055_ITH_HAP_XX.wav,female,happy
7362,./Crema/1040_ITH_HAP_XX.wav,male,happy
7363,./Crema/1071_DFA_DIS_XX.wav,male,disgust
7364,./Crema/1090_WSI_ANG_XX.wav,male,angry
7365,./Crema/1085_WSI_ANG_XX.wav,male,angry
7366,./Crema/1029_IWW_ANG_XX.wav,female,angry
7367,./Crema/1073_ITH_SAD_XX.wav,female,sad
7368,./Crema/1066_ITH_SAD_XX.wav,male,sad
7369,./Crema/1046_TIE_HAP_XX.wav,female,happy
7370,./Crema/1053_TIE_HAP_XX.wav,female,happy
7371,./Crema/1067_TIE_FEA_XX.wav,male,fear
7372,./Crema/1072_TIE_FEA_XX.wav,female,fear
7373,./Crema/1013_ITH_ANG_XX.wav,female,angry
7374,./Crema/1006_ITH_ANG_XX.wav,female,angry
7375,./Crema/1035_IEO_DIS_LO.wav,male,disgust
7376,./Crema/1020_IEO_DIS_LO.wav,female,disgust
7377,./Crema/1085_DFA_ANG_XX.wav,male,angry
7378,./Crema/1090_DFA_ANG_XX.wav,male,angry
7379,./Crema/1087_IEO_HAP_LO.wav,male,happy
7380,./Crema/1060_TIE_SAD_XX.wav,female,sad
7381,./Crema/1071_WSI_DIS_XX.wav,male,disgust
7382,./Crema/1075_TIE_SAD_XX.wav,female,sad
7383,./Crema/1064_WSI_DIS_XX.wav,male,disgust
7384,./Crema/1049_IWW_SAD_XX.wav,female,sad
7385,./Crema/1011_WSI_ANG_XX.wav,male,angry
7386,./Crema/1004_WSI_ANG_XX.wav,female,angry
7387,./Crema/1064_DFA_SAD_XX.wav,male,sad
7388,./Crema/1071_DFA_SAD_XX.wav,male,sad
7389,./Crema/1081_TIE_ANG_XX.wav,male,angry
7390,./Crema/1042_DFA_HAP_XX.wav,male,happy
7391,./Crema/1073_ITH_DIS_XX.wav,female,disgust
7392,./Crema/1066_ITH_DIS_XX.wav,male,disgust
7393,./Crema/1057_DFA_HAP_XX.wav,male,happy
7394,./Crema/1063_DFA_FEA_XX.wav,female,fear
7395,./Crema/1055_IEO_ANG_LO.wav,female,angry
7396,./Crema/1040_IEO_ANG_LO.wav,male,angry
7397,./Crema/1076_DFA_FEA_XX.wav,female,fear
7398,./Crema/1057_WSI_HAP_XX.wav,male,happy
7399,./Crema/1042_WSI_HAP_XX.wav,male,happy
7400,./Crema/1076_WSI_FEA_XX.wav,female,fear
7401,./Crema/1063_WSI_FEA_XX.wav,female,fear
7402,./Crema/1087_ITH_ANG_XX.wav,male,angry
7403,./Crema/1035_IEO_SAD_LO.wav,male,sad
7404,./Crema/1020_IEO_SAD_LO.wav,female,sad
7405,./Crema/1071_WSI_SAD_XX.wav,male,sad
7406,./Crema/1060_TIE_DIS_XX.wav,female,disgust
7407,./Crema/1064_WSI_SAD_XX.wav,male,sad
7408,./Crema/1075_TIE_DIS_XX.wav,female,disgust
7409,./Crema/1049_IWW_DIS_XX.wav,female,disgust
7410,./Crema/1013_IEO_HAP_LO.wav,female,happy
7411,./Crema/1006_IEO_HAP_LO.wav,female,happy
7412,./Crema/1004_DFA_ANG_XX.wav,female,angry
7413,./Crema/1032_IEO_FEA_LO.wav,male,fear
7414,./Crema/1027_IEO_FEA_LO.wav,male,fear
7415,./Crema/1011_DFA_ANG_XX.wav,male,angry
7416,./Crema/1068_ITS_SAD_XX.wav,male,sad
7417,./Crema/1064_TAI_ANG_XX.wav,male,angry
7418,./Crema/1071_TAI_ANG_XX.wav,male,angry
7419,./Crema/1055_TSI_ANG_XX.wav,female,angry
7420,./Crema/1040_TSI_ANG_XX.wav,male,angry
7421,./Crema/1032_IWL_ANG_XX.wav,male,angry
7422,./Crema/1027_IWL_ANG_XX.wav,male,angry
7423,./Crema/1066_IEO_ANG_MD.wav,male,angry
7424,./Crema/1073_IEO_ANG_MD.wav,female,angry
7425,./Crema/1077_IEO_ANG_HI.wav,male,angry
7426,./Crema/1062_IEO_ANG_HI.wav,male,angry
7427,./Crema/1003_TAI_FEA_XX.wav,female,fear
7428,./Crema/1052_IWL_SAD_XX.wav,female,sad
7429,./Crema/1047_IWL_SAD_XX.wav,female,sad
7430,./Crema/1016_TAI_FEA_XX.wav,male,fear
7431,./Crema/1083_IEO_DIS_HI.wav,male,disgust
7432,./Crema/1022_TAI_HAP_XX.wav,male,happy
7433,./Crema/1006_IEO_SAD_MD.wav,female,sad
7434,./Crema/1013_IEO_SAD_MD.wav,female,sad
7435,./Crema/1037_TAI_HAP_XX.wav,female,happy
7436,./Crema/1087_IEO_DIS_MD.wav,male,disgust
7437,./Crema/1032_TSI_FEA_XX.wav,male,fear
7438,./Crema/1027_TSI_FEA_XX.wav,male,fear
7439,./Crema/1013_TSI_HAP_XX.wav,female,happy
7440,./Crema/1017_IEO_SAD_HI.wav,male,sad
7441,./Crema/1002_IEO_SAD_HI.wav,female,sad
7442,./Crema/1006_TSI_HAP_XX.wav,female,happy
7443,./Crema/1020_IEO_HAP_MD.wav,female,happy
7444,./Crema/1055_IWL_FEA_XX.wav,female,fear
7445,./Crema/1004_TAI_SAD_XX.wav,female,sad
7446,./Crema/1011_TAI_SAD_XX.wav,male,sad
7447,./Crema/1040_IWL_FEA_XX.wav,male,fear
7448,./Crema/1035_IEO_HAP_MD.wav,male,happy
7449,./Crema/1074_IWL_HAP_XX.wav,female,happy
7450,./Crema/1001_IEO_FEA_MD.wav,male,fear
7451,./Crema/1014_IEO_FEA_MD.wav,male,fear
7452,./Crema/1059_IOM_DIS_XX.wav,male,disgust
7453,./Crema/1061_IWL_HAP_XX.wav,female,happy
7454,./Crema/1008_ITS_ANG_XX.wav,female,angry
7455,./Crema/1031_IEO_HAP_HI.wav,male,happy
7456,./Crema/1035_TSI_SAD_XX.wav,male,sad
7457,./Crema/1020_TSI_SAD_XX.wav,female,sad
7458,./Crema/1024_IEO_HAP_HI.wav,female,happy
7459,./Crema/1085_TAI_DIS_XX.wav,male,disgust
7460,./Crema/1010_IEO_FEA_HI.wav,female,fear
7461,./Crema/1090_TAI_DIS_XX.wav,male,disgust
7462,./Crema/1005_IEO_FEA_HI.wav,male,fear
7463,./Crema/1064_MTI_SAD_XX.wav,male,sad
7464,./Crema/1071_MTI_SAD_XX.wav,male,sad
7465,./Crema/1063_MTI_FEA_XX.wav,female,fear
7466,./Crema/1076_MTI_FEA_XX.wav,female,fear
7467,./Crema/1042_MTI_HAP_XX.wav,male,happy
7468,./Crema/1057_MTI_HAP_XX.wav,male,happy
7469,./Crema/1072_ITS_DIS_XX.wav,female,disgust
7470,./Crema/1067_ITS_DIS_XX.wav,male,disgust
7471,./Crema/1023_IOM_ANG_XX.wav,male,angry
7472,./Crema/1036_IOM_ANG_XX.wav,male,angry
7473,./Crema/1086_ITS_ANG_XX.wav,male,angry
7474,./Crema/1043_IOM_SAD_XX.wav,female,sad
7475,./Crema/1056_IOM_SAD_XX.wav,female,sad
7476,./Crema/1004_MTI_ANG_XX.wav,female,angry
7477,./Crema/1088_IEO_SAD_MD.wav,male,sad
7478,./Crema/1011_MTI_ANG_XX.wav,male,angry
7479,./Crema/1018_IEO_DIS_HI.wav,female,disgust
7480,./Crema/1065_IOM_HAP_XX.wav,male,happy
7481,./Crema/1048_IWL_DIS_XX.wav,male,disgust
7482,./Crema/1070_IOM_HAP_XX.wav,male,happy
7483,./Crema/1088_TSI_HAP_XX.wav,male,happy
7484,./Crema/1044_IOM_FEA_XX.wav,male,fear
7485,./Crema/1009_IEO_DIS_MD.wav,male,disgust
7486,./Crema/1051_IOM_FEA_XX.wav,male,fear
7487,./Crema/1069_ITH_SAD_XX.wav,male,sad
7488,./Crema/1033_IWW_ANG_XX.wav,male,angry
7489,./Crema/1026_IWW_ANG_XX.wav,male,angry
7490,./Crema/1053_IWW_SAD_XX.wav,female,sad
7491,./Crema/1046_IWW_SAD_XX.wav,female,sad
7492,./Crema/1088_IEO_HAP_LO.wav,male,happy
7493,./Crema/1009_ITH_ANG_XX.wav,male,angry
7494,./Crema/1075_IWW_HAP_XX.wav,female,happy
7495,./Crema/1060_IWW_HAP_XX.wav,female,happy
7496,./Crema/1054_IWW_FEA_XX.wav,female,fear
7497,./Crema/1041_IWW_FEA_XX.wav,male,fear
7498,./Crema/1049_TIE_HAP_XX.wav,female,happy
7499,./Crema/1068_TIE_FEA_XX.wav,male,fear
7500,./Crema/1083_ITH_SAD_XX.wav,male,sad
7501,./Crema/1031_IEO_ANG_LO.wav,male,angry
7502,./Crema/1007_DFA_FEA_XX.wav,female,fear
7503,./Crema/1012_DFA_FEA_XX.wav,female,fear
7504,./Crema/1024_IEO_ANG_LO.wav,female,angry
7505,./Crema/1017_ITH_DIS_XX.wav,male,disgust
7506,./Crema/1026_DFA_HAP_XX.wav,male,happy
7507,./Crema/1033_DFA_HAP_XX.wav,male,happy
7508,./Crema/1002_ITH_DIS_XX.wav,female,disgust
7509,./Crema/1075_WSI_ANG_XX.wav,female,angry
7510,./Crema/1060_WSI_ANG_XX.wav,female,angry
7511,./Crema/1091_ITH_FEA_XX.wav,female,fear
7512,./Crema/1084_ITH_FEA_XX.wav,female,fear
7513,./Crema/1081_DFA_DIS_XX.wav,male,disgust
7514,./Crema/1015_DFA_SAD_XX.wav,male,sad
7515,./Crema/1015_WSI_SAD_XX.wav,male,sad
7516,./Crema/1004_TIE_DIS_XX.wav,female,disgust
7517,./Crema/1011_TIE_DIS_XX.wav,male,disgust
7518,./Crema/1038_IWW_DIS_XX.wav,male,disgust
7519,./Crema/1085_TIE_SAD_XX.wav,male,sad
7520,./Crema/1090_TIE_SAD_XX.wav,male,sad
7521,./Crema/1081_WSI_DIS_XX.wav,male,disgust
7522,./Crema/1056_IEO_FEA_LO.wav,female,fear
7523,./Crema/1060_DFA_ANG_XX.wav,female,angry
7524,./Crema/1075_DFA_ANG_XX.wav,female,angry
7525,./Crema/1043_IEO_FEA_LO.wav,female,fear
7526,./Crema/1077_IEO_HAP_LO.wav,male,happy
7527,./Crema/1062_IEO_HAP_LO.wav,male,happy
7528,./Crema/1012_WSI_FEA_XX.wav,female,fear
7529,./Crema/1007_WSI_FEA_XX.wav,female,fear
7530,./Crema/1033_WSI_HAP_XX.wav,male,happy
7531,./Crema/1026_WSI_HAP_XX.wav,male,happy
7532,./Crema/1051_IEO_SAD_LO.wav,male,sad
7533,./Crema/1044_IEO_SAD_LO.wav,male,sad
7534,./Crema/1082_TIE_FEA_XX.wav,female,fear
7535,./Crema/1002_IEO_ANG_MD.wav,female,angry
7536,./Crema/1017_IEO_ANG_MD.wav,male,angry
7537,./Crema/1056_IWL_ANG_XX.wav,female,angry
7538,./Crema/1043_IWL_ANG_XX.wav,female,angry
7539,./Crema/1013_IEO_ANG_HI.wav,female,angry
7540,./Crema/1006_IEO_ANG_HI.wav,female,angry
7541,./Crema/1019_ITS_SAD_XX.wav,male,sad
7542,./Crema/1089_MTI_FEA_XX.wav,female,fear
7543,./Crema/1015_TAI_ANG_XX.wav,male,angry
7544,./Crema/1031_TSI_ANG_XX.wav,male,angry
7545,./Crema/1024_TSI_ANG_XX.wav,female,angry
7546,./Crema/1028_IOM_DIS_XX.wav,female,disgust
7547,./Crema/1010_IWL_HAP_XX.wav,female,happy
7548,./Crema/1065_IEO_FEA_MD.wav,male,fear
7549,./Crema/1070_IEO_FEA_MD.wav,male,fear
7550,./Crema/1005_IWL_HAP_XX.wav,male,happy
7551,./Crema/1044_IEO_HAP_MD.wav,male,happy
7552,./Crema/1060_TAI_SAD_XX.wav,female,sad
7553,./Crema/1031_IWL_FEA_XX.wav,male,fear
7554,./Crema/1024_IWL_FEA_XX.wav,female,fear
7555,./Crema/1075_TAI_SAD_XX.wav,female,sad
7556,./Crema/1051_IEO_HAP_MD.wav,male,happy
7557,./Crema/1079_ITS_ANG_XX.wav,female,angry
7558,./Crema/1074_IEO_FEA_HI.wav,female,fear
7559,./Crema/1061_IEO_FEA_HI.wav,female,fear
7560,./Crema/1055_IEO_HAP_HI.wav,female,happy
7561,./Crema/1051_TSI_SAD_XX.wav,male,sad
7562,./Crema/1044_TSI_SAD_XX.wav,male,sad
7563,./Crema/1040_IEO_HAP_HI.wav,male,happy
7564,./Crema/1046_TAI_HAP_XX.wav,female,happy
7565,./Crema/1062_IEO_SAD_MD.wav,male,sad
7566,./Crema/1077_IEO_SAD_MD.wav,male,sad
7567,./Crema/1053_TAI_HAP_XX.wav,female,happy
7568,./Crema/1036_IWL_SAD_XX.wav,male,sad
7569,./Crema/1067_TAI_FEA_XX.wav,male,fear
7570,./Crema/1072_TAI_FEA_XX.wav,female,fear
7571,./Crema/1023_IWL_SAD_XX.wav,male,sad
7572,./Crema/1077_TSI_HAP_XX.wav,male,happy
7573,./Crema/1073_IEO_SAD_HI.wav,female,sad
7574,./Crema/1066_IEO_SAD_HI.wav,male,sad
7575,./Crema/1062_TSI_HAP_XX.wav,male,happy
7576,./Crema/1056_TSI_FEA_XX.wav,female,fear
7577,./Crema/1043_TSI_FEA_XX.wav,female,fear
7578,./Crema/1026_MTI_HAP_XX.wav,male,happy
7579,./Crema/1033_MTI_HAP_XX.wav,male,happy
7580,./Crema/1007_MTI_FEA_XX.wav,female,fear
7581,./Crema/1012_MTI_FEA_XX.wav,female,fear
7582,./Crema/1082_ITS_SAD_XX.wav,female,sad
7583,./Crema/1016_ITS_DIS_XX.wav,male,disgust
7584,./Crema/1003_ITS_DIS_XX.wav,female,disgust
7585,./Crema/1047_IOM_ANG_XX.wav,female,angry
7586,./Crema/1052_IOM_ANG_XX.wav,female,angry
7587,./Crema/1090_ITS_FEA_XX.wav,male,fear
7588,./Crema/1085_ITS_FEA_XX.wav,male,fear
7589,./Crema/1015_MTI_SAD_XX.wav,male,sad
7590,./Crema/1081_MTI_DIS_XX.wav,male,disgust
7591,./Crema/1088_IEO_ANG_HI.wav,male,angry
7592,./Crema/1069_IEO_DIS_HI.wav,male,disgust
7593,./Crema/1060_MTI_ANG_XX.wav,female,angry
7594,./Crema/1075_MTI_ANG_XX.wav,female,angry
7595,./Crema/1020_IOM_FEA_XX.wav,female,fear
7596,./Crema/1078_IEO_DIS_MD.wav,female,disgust
7597,./Crema/1035_IOM_FEA_XX.wav,male,fear
7598,./Crema/1039_IWL_DIS_XX.wav,male,disgust
7599,./Crema/1001_IOM_HAP_XX.wav,male,happy
7600,./Crema/1014_IOM_HAP_XX.wav,male,happy
7601,./Crema/1027_IOM_SAD_XX.wav,male,sad
7602,./Crema/1032_IOM_SAD_XX.wav,male,sad
7603,./Crema/1057_IWW_ANG_XX.wav,male,angry
7604,./Crema/1042_IWW_ANG_XX.wav,male,angry
7605,./Crema/1018_ITH_SAD_XX.wav,female,sad
7606,./Crema/1089_DFA_FEA_XX.wav,female,fear
7607,./Crema/1078_ITH_ANG_XX.wav,female,angry
7608,./Crema/1030_IWW_FEA_XX.wav,female,fear
7609,./Crema/1025_IWW_FEA_XX.wav,female,fear
7610,./Crema/1011_IWW_HAP_XX.wav,male,happy
7611,./Crema/1004_IWW_HAP_XX.wav,female,happy
7612,./Crema/1089_WSI_FEA_XX.wav,female,fear
7613,./Crema/1019_TIE_FEA_XX.wav,male,fear
7614,./Crema/1038_TIE_HAP_XX.wav,male,happy
7615,./Crema/1037_IWW_SAD_XX.wav,female,sad
7616,./Crema/1022_IWW_SAD_XX.wav,male,sad
7617,./Crema/1065_ITH_ANG_XX.wav,male,angry
7618,./Crema/1070_ITH_ANG_XX.wav,male,angry
7619,./Crema/1043_IEO_DIS_LO.wav,female,disgust
7620,./Crema/1056_IEO_DIS_LO.wav,female,disgust
7621,./Crema/1081_WSI_FEA_XX.wav,male,fear
7622,./Crema/1019_IWW_HAP_XX.wav,male,happy
7623,./Crema/1038_IWW_FEA_XX.wav,male,fear
7624,./Crema/1030_TIE_HAP_XX.wav,female,happy
7625,./Crema/1025_TIE_HAP_XX.wav,female,happy
7626,./Crema/1011_TIE_FEA_XX.wav,male,fear
7627,./Crema/1004_TIE_FEA_XX.wav,female,fear
7628,./Crema/1086_WSI_SAD_XX.wav,male,sad
7629,./Crema/1082_TIE_DIS_XX.wav,female,disgust
7630,./Crema/1007_WSI_DIS_XX.wav,female,disgust
7631,./Crema/1016_TIE_SAD_XX.wav,male,sad
7632,./Crema/1012_WSI_DIS_XX.wav,female,disgust
7633,./Crema/1003_TIE_SAD_XX.wav,female,sad
7634,./Crema/1002_ITH_FEA_XX.wav,female,fear
7635,./Crema/1017_ITH_FEA_XX.wav,male,fear
7636,./Crema/1023_ITH_HAP_XX.wav,male,happy
7637,./Crema/1012_DFA_DIS_XX.wav,female,disgust
7638,./Crema/1007_DFA_DIS_XX.wav,female,disgust
7639,./Crema/1036_ITH_HAP_XX.wav,male,happy
7640,./Crema/1076_TIE_ANG_XX.wav,female,angry
7641,./Crema/1063_TIE_ANG_XX.wav,female,angry
7642,./Crema/1086_DFA_SAD_XX.wav,male,sad
7643,./Crema/1005_ITH_SAD_XX.wav,male,sad
7644,./Crema/1010_ITH_SAD_XX.wav,female,sad
7645,./Crema/1081_DFA_FEA_XX.wav,male,fear
7646,./Crema/1084_ITH_DIS_XX.wav,female,disgust
7647,./Crema/1091_ITH_DIS_XX.wav,female,disgust
7648,./Crema/1068_MTI_ANG_XX.wav,male,angry
7649,./Crema/1061_IEO_DIS_HI.wav,female,disgust
7650,./Crema/1074_IEO_DIS_HI.wav,female,disgust
7651,./Crema/1024_IWL_DIS_XX.wav,female,disgust
7652,./Crema/1031_IWL_DIS_XX.wav,male,disgust
7653,./Crema/1009_IOM_HAP_XX.wav,male,happy
7654,./Crema/1070_IEO_DIS_MD.wav,male,disgust
7655,./Crema/1028_IOM_FEA_XX.wav,female,fear
7656,./Crema/1065_IEO_DIS_MD.wav,male,disgust
7657,./Crema/1043_TSI_DIS_XX.wav,female,disgust
7658,./Crema/1083_IWL_HAP_XX.wav,male,happy
7659,./Crema/1056_TSI_DIS_XX.wav,female,disgust
7660,./Crema/1072_TAI_DIS_XX.wav,female,disgust
7661,./Crema/1067_TAI_DIS_XX.wav,male,disgust
7662,./Crema/1086_TAI_ANG_XX.wav,male,angry
7663,./Crema/1091_IEO_ANG_MD.wav,female,angry
7664,./Crema/1008_MTI_SAD_XX.wav,female,sad
7665,./Crema/1084_IEO_ANG_MD.wav,female,angry
7666,./Crema/1080_IEO_ANG_HI.wav,male,angry
7667,./Crema/1089_MTI_DIS_XX.wav,female,disgust
7668,./Crema/1059_IEO_HAP_MD.wav,male,happy
7669,./Crema/1068_TAI_SAD_XX.wav,male,sad
7670,./Crema/1039_IWL_FEA_XX.wav,male,fear
7671,./Crema/1078_IEO_FEA_MD.wav,female,fear
7672,./Crema/1035_IOM_DIS_XX.wav,male,disgust
7673,./Crema/1020_IOM_DIS_XX.wav,female,disgust
7674,./Crema/1018_IWL_HAP_XX.wav,female,happy
7675,./Crema/1064_ITS_ANG_XX.wav,male,angry
7676,./Crema/1071_ITS_ANG_XX.wav,male,angry
7677,./Crema/1048_IEO_HAP_HI.wav,male,happy
7678,./Crema/1059_TSI_SAD_XX.wav,male,sad
7679,./Crema/1069_IEO_FEA_HI.wav,male,fear
7680,./Crema/1087_IOM_HAP_XX.wav,male,happy
7681,./Crema/1086_MTI_SAD_XX.wav,male,sad
7682,./Crema/1022_ITS_HAP_XX.wav,male,happy
7683,./Crema/1037_ITS_HAP_XX.wav,female,happy
7684,./Crema/1003_ITS_FEA_XX.wav,female,fear
7685,./Crema/1016_ITS_FEA_XX.wav,male,fear
7686,./Crema/1012_MTI_DIS_XX.wav,female,disgust
7687,./Crema/1007_MTI_DIS_XX.wav,female,disgust
7688,./Crema/1004_ITS_SAD_XX.wav,female,sad
7689,./Crema/1011_ITS_SAD_XX.wav,male,sad
7690,./Crema/1008_TAI_ANG_XX.wav,female,angry
7691,./Crema/1081_MTI_FEA_XX.wav,male,fear
7692,./Crema/1039_TSI_ANG_XX.wav,male,angry
7693,./Crema/1085_ITS_DIS_XX.wav,male,disgust
7694,./Crema/1090_ITS_DIS_XX.wav,male,disgust
7695,./Crema/1019_TIE_DIS_XX.wav,male,disgust
7696,./Crema/1089_WSI_DIS_XX.wav,female,disgust
7697,./Crema/1025_IWW_DIS_XX.wav,female,disgust
7698,./Crema/1030_IWW_DIS_XX.wav,female,disgust
7699,./Crema/1068_DFA_ANG_XX.wav,male,angry
7700,./Crema/1082_IWW_HAP_XX.wav,female,happy
7701,./Crema/1059_IEO_SAD_LO.wav,male,sad
7702,./Crema/1039_IEO_ANG_LO.wav,male,angry
7703,./Crema/1068_WSI_ANG_XX.wav,male,angry
7704,./Crema/1089_DFA_DIS_XX.wav,female,disgust
7705,./Crema/1008_DFA_SAD_XX.wav,female,sad
7706,./Crema/1080_IEO_HAP_LO.wav,male,happy
7707,./Crema/1082_DFA_ANG_XX.wav,female,angry
7708,./Crema/1063_WSI_DIS_XX.wav,female,disgust
7709,./Crema/1072_TIE_SAD_XX.wav,female,sad
7710,./Crema/1076_WSI_DIS_XX.wav,female,disgust
7711,./Crema/1067_TIE_SAD_XX.wav,male,sad
7712,./Crema/1027_IEO_DIS_LO.wav,male,disgust
7713,./Crema/1032_IEO_DIS_LO.wav,male,disgust
7714,./Crema/1001_ITH_ANG_XX.wav,male,angry
7715,./Crema/1014_ITH_ANG_XX.wav,male,angry
7716,./Crema/1049_IWW_FEA_XX.wav,female,fear
7717,./Crema/1068_IWW_HAP_XX.wav,male,happy
7718,./Crema/1075_TIE_FEA_XX.wav,female,fear
7719,./Crema/1060_TIE_FEA_XX.wav,female,fear
7720,./Crema/1054_TIE_HAP_XX.wav,female,happy
7721,./Crema/1041_TIE_HAP_XX.wav,male,happy
7722,./Crema/1061_ITH_SAD_XX.wav,female,sad
7723,./Crema/1074_ITH_SAD_XX.wav,female,sad
7724,./Crema/1076_DFA_DIS_XX.wav,female,disgust
7725,./Crema/1047_ITH_HAP_XX.wav,female,happy
7726,./Crema/1052_ITH_HAP_XX.wav,female,happy
7727,./Crema/1063_DFA_DIS_XX.wav,female,disgust
7728,./Crema/1066_ITH_FEA_XX.wav,male,fear
7729,./Crema/1073_ITH_FEA_XX.wav,female,fear
7730,./Crema/1082_WSI_ANG_XX.wav,female,angry
7731,./Crema/1012_TIE_ANG_XX.wav,female,angry
7732,./Crema/1007_TIE_ANG_XX.wav,female,angry
7733,./Crema/1082_TAI_SAD_XX.wav,female,sad
7734,./Crema/1027_TSI_DIS_XX.wav,male,disgust
7735,./Crema/1032_TSI_DIS_XX.wav,male,disgust
7736,./Crema/1087_IEO_FEA_MD.wav,male,fear
7737,./Crema/1083_IEO_FEA_HI.wav,male,fear
7738,./Crema/1016_TAI_DIS_XX.wav,male,disgust
7739,./Crema/1003_TAI_DIS_XX.wav,female,disgust
7740,./Crema/1005_IEO_DIS_HI.wav,male,disgust
7741,./Crema/1090_TAI_FEA_XX.wav,male,fear
7742,./Crema/1010_IEO_DIS_HI.wav,female,disgust
7743,./Crema/1085_TAI_FEA_XX.wav,male,fear
7744,./Crema/1019_MTI_ANG_XX.wav,male,angry
7745,./Crema/1080_IEO_SAD_MD.wav,male,sad
7746,./Crema/1014_IEO_DIS_MD.wav,male,disgust
7747,./Crema/1059_IOM_FEA_XX.wav,male,fear
7748,./Crema/1001_IEO_DIS_MD.wav,male,disgust
7749,./Crema/1040_IWL_DIS_XX.wav,male,disgust
7750,./Crema/1078_IOM_HAP_XX.wav,female,happy
7751,./Crema/1084_IEO_SAD_HI.wav,female,sad
